"","id","fiyat","oda_salon_sayisi","net_m2","bina_yasi","isinma_tipi","krediye_uygunluk","bulundugu_kat","banyo_sayisi","ilce","nüfus","eðitim","okuma_yazma_bilmeyen"
"4704",4704,299999,4,110,20,"Kombi","Uygun","2. Kat","1","Sincan",549108,"Lise",1.44
"1129",1129,425000,4,120,23,"Merkezi","Uygun","Kot 2","1","Keçiören",938565,"Lise",1.43
"1507",1507,950000,4,130,0,"Kombi","Uygun","Giriþ Katý","1","Çankaya",925828,"Lisans",0.7
"3007",3007,260000,4,100,26,"Kombi","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"1201",1201,745000,4,125,16,"Kombi","Uygun","2. Kat","1","Keçiören",938565,"Lise",1.43
"417",417,950000,5,160,0,"Kombi","Uygun","4. Kat","2","Çankaya",925828,"Lisans",0.7
"4087",4087,225000,3,90,0,"Kombi","Uygun","Giriþ Katý","1","Sincan",549108,"Lise",1.44
"1596",1596,1500000,5,160,0,"Kombi","Uygun","2. Kat","2","Çankaya",925828,"Lisans",0.7
"4560",4560,475000,4,147,5,"Kombi","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"2820",2820,385000,4,120,28,"Kombi","Uygun","3. Kat","1","Çankaya",925828,"Lisans",0.7
"1226",1226,394000,4,115,0,"Kombi","Uygun","Giriþ Katý","1","Çankaya",925828,"Lisans",0.7
"3111",3111,280000,4,117,10,"Kombi","Uygun","2. Kat","1","Sincan",549108,"Lise",1.44
"3118",3118,279000,3,110,13,"Kombi","Uygun","Bahçe Katý","1","Çankaya",925828,"Lisans",0.7
"1927",1927,7e+05,3,65,0,"Kombi","Uygun","2. Kat","1","Keçiören",938565,"Lise",1.43
"461",461,589000,4,120,19,"Kombi","Uygun","1. Kat","2","Çankaya",925828,"Lisans",0.7
"3537",3537,2275000,7,318,2,"Merkezi(PayÖlçer)","Uygun","21 ve üzeri","3","Çankaya",925828,"Lisans",0.7
"1000",1000,550000,5,150,0,"Kombi","Uygun","Kot 2","2","Çankaya",925828,"Lisans",0.7
"3042",3042,235000,4,110,16,"Kombi","Uygun","Giriþ Katý","2","Keçiören",938565,"Lise",1.43
"2077",2077,875000,5,220,0,"Kombi","Uygun","2. Kat","3","Çankaya",925828,"Lisans",0.7
"548",548,7e+05,7,275,7,"Kombi","Uygun","4. Kat","2","Çankaya",925828,"Lisans",0.7
"4481",4481,375000,4,120,20,"Kombi","Uygun","Kot 1","2","Keçiören",938565,"Lise",1.43
"1562",1562,2800000,5,200,8,"Merkezi","Uygun","1. Kat","2","Çankaya",925828,"Lisans",0.7
"4757",4757,215000,4,115,20,"Kombi","Uygun","1. Kat","1","Sincan",549108,"Lise",1.44
"1457",1457,470000,4,120,16,"Kombi","Uygun","2. Kat","1","Çankaya",925828,"Lisans",0.7
"2784",2784,272000,4,90,25,"Kombi","Uygun","Yüksek Giriþ","1","Çankaya",925828,"Lisans",0.7
"3818",3818,265000,4,130,20,"Kombi","Uygun","4. Kat","1","Sincan",549108,"Lise",1.44
"80",80,250000,4,120,12,"Kombi","Uygun","1. Kat","1","Mamak",669465,"Lise",1.9
"2654",2654,327000,4,130,20,"Kombi","Uygun","Yüksek Giriþ","1","Keçiören",938565,"Lise",1.43
"4398",4398,595000,4,125,25,"Kombi","Uygun","2. Kat","2","Çankaya",925828,"Lisans",0.7
"2476",2476,387000,4,128,20,"Kombi","Uygun","Kot 1","1","Keçiören",938565,"Lise",1.43
"3554",3554,695000,5,150,8,"Kombi","Uygun","2. Kat","2","Çankaya",925828,"Lisans",0.7
"3022",3022,1350000,6,165,0,"Kombi","Uygun","3. Kat","3","Çankaya",925828,"Lisans",0.7
"3497",3497,270000,4,100,20,"Kombi","Uygun","Yüksek Giriþ","1","Çankaya",925828,"Lisans",0.7
"2836",2836,375000,4,120,30,"Merkezi","Uygun","Kot 2","1","Çankaya",925828,"Lisans",0.7
"1028",1028,539000,4,120,22,"Kombi","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"2691",2691,340000,4,125,20,"Kombi","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"2978",2978,490000,4,140,9,"Kombi","Uygun","1. Kat","2","Keçiören",938565,"Lise",1.43
"4641",4641,480000,4,120,25,"Merkezi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"2702",2702,535000,2,58,1,"Kombi","Uygun","Zemin","1","Çankaya",925828,"Lisans",0.7
"2264",2264,589000,4,130,22,"Kombi","Uygun","1. Kat","2","Çankaya",925828,"Lisans",0.7
"3919",3919,265000,4,110,25,"Kombi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"2603",2603,595000,4,98,24,"Merkezi","Uygun","4. Kat","1","Keçiören",938565,"Lise",1.43
"658",658,520000,4,100,0,"Kombi","Uygun deðil","Yüksek Giriþ","1","Çankaya",925828,"Lisans",0.7
"3029",3029,255000,3,75,50,"Kombi","Uygun","Yüksek Giriþ","1","Çankaya",925828,"Lisans",0.7
"2318",2318,850000,6,212,10,"Kombi","Uygun","Teras Katý","2","Keçiören",938565,"Lise",1.43
"815",815,195000,4,120,18,"Kombi","Uygun","1. Kat","1","Sincan",549108,"Lise",1.44
"3993",3993,485000,4,150,50,"Merkezi","Uygun","4. Kat","1","Çankaya",925828,"Lisans",0.7
"3453",3453,199000,4,70,25,"Kombi","Uygun","Giriþ Katý","1","Çankaya",925828,"Lisans",0.7
"3469",3469,2e+05,4,105,26,"Kombi","Uygun","2. Kat","1","Sincan",549108,"Lise",1.44
"1865",1865,395000,4,110,23,"Kombi","Uygun","Yüksek Giriþ","1","Keçiören",938565,"Lise",1.43
"4284",4284,985000,6,285,14,"Kombi","Uygun","4. Kat","2","Çankaya",925828,"Lisans",0.7
"4654",4654,2100000,6,285,18,"Merkezi(PayÖlçer)","Uygun","17. Kat","3","Keçiören",938565,"Lise",1.43
"2053",2053,850000,3,110,3,"Merkezi(PayÖlçer)","Uygun","7. Kat","2","Keçiören",938565,"Lise",1.43
"3380",3380,268000,3,110,25,"Kombi","Uygun","Kot 1","1","Keçiören",938565,"Lise",1.43
"2590",2590,335000,4,130,0,"Kombi","Uygun","1. Kat","1","Sincan",549108,"Lise",1.44
"1175",1175,855000,5,150,12,"Kombi","Uygun","11. Kat","2","Çankaya",925828,"Lisans",0.7
"4436",4436,1300000,5,150,0,"Kombi","Uygun","3. Kat","2","Keçiören",938565,"Lise",1.43
"904",904,235000,3,90,26,"Merkezi","Uygun","Kot 1","1","Keçiören",938565,"Lise",1.43
"339",339,739000,5,130,35,"Merkezi","Uygun","1. Kat","2","Çankaya",925828,"Lisans",0.7
"4894",4894,685000,4,135,35,"Merkezi","Uygun","3. Kat","1","Çankaya",925828,"Lisans",0.7
"961",961,287500,2,60,4,"Merkezi(PayÖlçer)","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"1846",1846,385000,4,110,25,"Kombi","Uygun","2. Kat","1","Çankaya",925828,"Lisans",0.7
"4447",4447,445000,4,105,30,"Kombi","Uygun","3. Kat","1","Çankaya",925828,"Lisans",0.7
"2426",2426,195000,4,115,18,"Kombi","Uygun","2. Kat","1","Sincan",549108,"Lise",1.44
"200",200,225000,4,120,12,"Kombi","Uygun","3. Kat","1","Mamak",669465,"Lise",1.9
"1248",1248,345000,4,110,25,"Kombi","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"4809",4809,1390000,5,205,0,"Merkezi(PayÖlçer)","Uygun","11. Kat","4","Çankaya",925828,"Lisans",0.7
"1665",1665,189000,4,100,20,"Kombi","Uygun","Giriþ Katý","1","Sincan",549108,"Lise",1.44
"2605",2605,412000,4,115,22,"Kombi","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"4780",4780,340000,4,125,20,"Kombi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"4118",4118,440000,4,100,35,"Merkezi","Uygun","Giriþ Katý","1","Çankaya",925828,"Lisans",0.7
"1010",1010,444000,4,110,20,"Kombi","Uygun","1. Kat","2","Çankaya",925828,"Lisans",0.7
"1490",1490,925000,4,112,0,"Kombi","Uygun","Giriþ Katý","1","Keçiören",938565,"Lise",1.43
"3259",3259,398000,4,100,25,"Kombi","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"4089",4089,415000,4,130,0,"Kombi","Uygun","2. Kat","2","Sincan",549108,"Lise",1.44
"45",45,669000,4,135,20,"Merkezi","Uygun","4. Kat","2","Keçiören",938565,"Lise",1.43
"3183",3183,199000,4,140,0,"Merkezi(PayÖlçer)","Uygun deðil","2. Kat","1","Sincan",549108,"Lise",1.44
"4123",4123,520000,5,145,0,"Kombi","Uygun","Bahçe Katý","2","Keçiören",938565,"Lise",1.43
"1743",1743,308000,3,70,20,"Kombi","Uygun","Giriþ Katý","1","Çankaya",925828,"Lisans",0.7
"1148",1148,735000,3,75,0,"Kombi","Uygun","2. Kat","1","Keçiören",938565,"Lise",1.43
"2142",2142,370000,3,80,0,"Kombi","Uygun","Kot 1","1","Keçiören",938565,"Lise",1.43
"4676",4676,295000,4,105,29,"Kombi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"4176",4176,695000,4,110,35,"Merkezi","Uygun","2. Kat","1","Keçiören",938565,"Lise",1.43
"4074",4074,549000,4,100,30,"Kombi","Uygun","2. Kat","1","Çankaya",925828,"Lisans",0.7
"4211",4211,395000,4,120,5,"Kombi","Uygun","4. Kat","1","Çankaya",925828,"Lisans",0.7
"2067",2067,725000,4,130,15,"Merkezi","Uygun","Yüksek Giriþ","2","Çankaya",925828,"Lisans",0.7
"4069",4069,335000,4,100,35,"Merkezi","Uygun","Bahçe Katý","1","Keçiören",938565,"Lise",1.43
"1580",1580,364000,3,85,33,"Kombi","Uygun","Zemin","1","Çankaya",925828,"Lisans",0.7
"3408",3408,265000,3,95,25,"Merkezi","Uygun","Giriþ Katý","1","Keçiören",938565,"Lise",1.43
"1210",1210,189000,3,120,20,"Kombi","Uygun","Kot 1","1","Keçiören",938565,"Lise",1.43
"3290",3290,980000,5,230,30,"Kombi","Uygun","3. Kat","2","Keçiören",938565,"Lise",1.43
"3615",3615,379000,4,125,23,"Kombi","Uygun","2. Kat","1","Keçiören",938565,"Lise",1.43
"752",752,835000,4,165,8,"Kombi","Uygun","Yüksek Giriþ","2","Çankaya",925828,"Lisans",0.7
"3716",3716,1350000,6,270,15,"Kombi","Uygun","5. Kat","3","Çankaya",925828,"Lisans",0.7
"823",823,280000,3,70,0,"Kombi","Uygun","Kot 1","1","Çankaya",925828,"Lisans",0.7
"3580",3580,545000,5,170,11,"Kombi","Uygun","2. Kat","2","Keçiören",938565,"Lise",1.43
"3403",3403,960000,4,130,0,"Merkezi","Uygun","4. Kat","2","Keçiören",938565,"Lise",1.43
"1155",1155,985000,4,130,0,"Kombi","Uygun","3. Kat","1","Çankaya",925828,"Lisans",0.7
"2883",2883,275000,4,100,30,"Kombi","Uygun","3. Kat","1","Çankaya",925828,"Lisans",0.7
"2505",2505,419000,4,115,25,"Kombi","Uygun","2. Kat","1","Keçiören",938565,"Lise",1.43
"2051",2051,580000,4,110,30,"Merkezi","Uygun","Giriþ Katý","2","Çankaya",925828,"Lisans",0.7
"2956",2956,680000,4,130,40,"Merkezi","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"4749",4749,310000,4,90,13,"Kombi","Uygun","Kot 1","1","Çankaya",925828,"Lisans",0.7
"879",879,450000,4,110,1,"Kombi","Uygun","Kot 1","2","Çankaya",925828,"Lisans",0.7
"1978",1978,445000,4,130,25,"Kombi","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"3780",3780,780000,4,130,38,"Merkezi","Uygun","En Üst Kat","1","Çankaya",925828,"Lisans",0.7
"3084",3084,330000,4,90,16,"Kombi","Uygun","Giriþ Katý","1","Keçiören",938565,"Lise",1.43
"2957",2957,1100000,6,300,12,"Kombi","Uygun","4. Kat","2","Keçiören",938565,"Lise",1.43
"3433",3433,189000,4,105,25,"Kombi","Uygun","5. Kat","1","Sincan",549108,"Lise",1.44
"3311",3311,750000,5,168,10,"Kombi","Uygun","1. Kat","2","Keçiören",938565,"Lise",1.43
"4117",4117,315000,4,105,15,"Kombi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"4165",4165,339500,4,115,34,"Merkezi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"2562",2562,133000,4,115,20,"Kombi","Uygun","Yüksek Giriþ","1","Sincan",549108,"Lise",1.44
"3884",3884,875000,4,130,30,"Merkezi","Uygun","3. Kat","2","Keçiören",938565,"Lise",1.43
"2246",2246,239000,4,100,10,"Kombi","Uygun","4. Kat","1","Sincan",549108,"Lise",1.44
"4730",4730,349000,4,120,25,"Merkezi","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"1067",1067,350000,4,100,0,"Kombi","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"1938",1938,395000,3,110,35,"Merkezi","Uygun","Teras Katý","1","Çankaya",925828,"Lisans",0.7
"196",196,560000,5,168,31,"Kombi","Uygun","4. Kat","1","Çankaya",925828,"Lisans",0.7
"3460",3460,970000,4,110,1,"Kombi","Uygun","Yüksek Giriþ","21","Keçiören",938565,"Lise",1.43
"1950",1950,2050000,7,350,12,"Merkezi(PayÖlçer)","Uygun","15. Kat","2","Çankaya",925828,"Lisans",0.7
"371",371,995000,5,165,0,"Merkezi(PayÖlçer)","Uygun","8. Kat","2","Çankaya",925828,"Lisans",0.7
"4034",4034,385000,4,120,35,"Merkezi","Uygun","4. Kat","1","Çankaya",925828,"Lisans",0.7
"1326",1326,239000,4,115,22,"Kombi","Uygun","2. Kat","1","Sincan",549108,"Lise",1.44
"3599",3599,142000,3,95,15,"Kombi","Uygun","Yüksek Giriþ","1","Sincan",549108,"Lise",1.44
"4407",4407,379000,4,115,25,"Kombi","Uygun","2. Kat","1","Çankaya",925828,"Lisans",0.7
"2686",2686,295000,3,92,19,"Kombi","Uygun","En Üst Kat","1","Çankaya",925828,"Lisans",0.7
"2184",2184,745000,6,190,24,"Kombi","Uygun","3. Kat","2","Çankaya",925828,"Lisans",0.7
"1288",1288,259000,4,110,25,"Kombi","Uygun","2. Kat","1","Sincan",549108,"Lise",1.44
"3096",3096,915000,5,140,40,"Kombi","Uygun","4. Kat","1","Çankaya",925828,"Lisans",0.7
"648",648,320000,3,100,40,"Merkezi(PayÖlçer)","Uygun","Kot 1","1","Çankaya",925828,"Lisans",0.7
"3344",3344,320000,4,115,22,"Kombi","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"4511",4511,159000,4,110,25,"Kombi","Uygun","1. Kat","1","Mamak",669465,"Lise",1.9
"3072",3072,725000,3,80,5,"Kombi","Uygun","2. Kat","1","Keçiören",938565,"Lise",1.43
"1469",1469,339000,3,69,40,"Kombi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"455",455,310000,4,120,25,"Kombi","Uygun","4. Kat","1","Sincan",549108,"Lise",1.44
"653",653,1100000,5,200,3,"Merkezi(PayÖlçer)","Uygun","11. Kat","2","Keçiören",938565,"Lise",1.43
"539",539,230000,2,35,35,"Merkezi","Uygun","3. Kat","1","Çankaya",925828,"Lisans",0.7
"301",301,350000,4,110,35,"Merkezi","Uygun","2. Kat","1","Keçiören",938565,"Lise",1.43
"3766",3766,1100000,5,200,3,"Merkezi(PayÖlçer)","Uygun","11. Kat","2","Çankaya",925828,"Lisans",0.7
"2627",2627,585000,4,130,19,"Merkezi","Uygun","3. Kat","2","Keçiören",938565,"Lise",1.43
"2647",2647,220000,3,80,1,"Kombi","Uygun","Kot 1","1","Çankaya",925828,"Lisans",0.7
"4200",4200,463000,5,160,0,"Merkezi(PayÖlçer)","Uygun","Zemin","2","Sincan",549108,"Lise",1.44
"4442",4442,385000,3,115,25,"Kombi","Uygun","2. Kat","1","Çankaya",925828,"Lisans",0.7
"620",620,359000,4,110,30,"Merkezi","Uygun","Kot 2","1","Çankaya",925828,"Lisans",0.7
"1878",1878,339000,4,103,0,"Merkezi(PayÖlçer)","Uygun","6. Kat","1","Sincan",549108,"Lise",1.44
"4067",4067,479000,4,115,28,"Kombi","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"189",189,7500000,10,1,1,"Merkezi(PayÖlçer)","Uygun","21 ve üzeri","7","Çankaya",925828,"Lisans",0.7
"3768",3768,639000,6,150,25,"Kombi","Uygun","3. Kat","2","Çankaya",925828,"Lisans",0.7
"3815",3815,425000,4,128,22,"Kombi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"4660",4660,290000,3,85,25,"Kombi","Uygun","Yüksek Giriþ","1","Keçiören",938565,"Lise",1.43
"4378",4378,379000,4,115,29,"Merkezi","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"546",546,690000,2,65,3,"Merkezi(PayÖlçer)","Uygun","21 ve üzeri","1","Keçiören",938565,"Lise",1.43
"4946",4946,419000,4,120,20,"Kombi","Uygun","3. Kat","1","Çankaya",925828,"Lisans",0.7
"2455",2455,259000,4,110,25,"Kombi","Uygun","Kot 1","1","Keçiören",938565,"Lise",1.43
"3791",3791,275000,4,100,40,"Kombi","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"458",458,355000,4,110,15,"Kombi","Uygun","Yüksek Giriþ","1","Keçiören",938565,"Lise",1.43
"4020",4020,444000,4,120,25,"Kombi","Uygun","1. Kat","2","Keçiören",938565,"Lise",1.43
"4180",4180,285000,4,115,23,"Kombi","Uygun","Kot 1","1","Çankaya",925828,"Lisans",0.7
"1855",1855,387000,4,128,20,"Kombi","Uygun","Kot 1","1","Çankaya",925828,"Lisans",0.7
"4327",4327,875000,5,140,35,"Merkezi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"109",109,220000,4,115,25,"Kombi","Uygun","2. Kat","1","Mamak",669465,"Lise",1.9
"1977",1977,725000,5,150,40,"Merkezi","Uygun","Ara Kat","1","Çankaya",925828,"Lisans",0.7
"2719",2719,1410000,5,185,0,"Merkezi(PayÖlçer)","Uygun","1. Kat","2","Çankaya",925828,"Lisans",0.7
"3695",3695,1250000,4,140,0,"Kombi","Uygun","4. Kat","3","Keçiören",938565,"Lise",1.43
"4652",4652,425000,3,110,20,"Kombi","Uygun","3. Kat","1","Çankaya",925828,"Lisans",0.7
"2694",2694,459000,5,160,6,"Kombi","Uygun","3. Kat","2","Çankaya",925828,"Lisans",0.7
"4919",4919,320000,3,80,0,"Kombi","Uygun","Giriþ Katý","2","Keçiören",938565,"Lise",1.43
"1488",1488,265000,4,120,7,"Kombi","Uygun","2. Kat","1","Mamak",669465,"Lise",1.9
"2809",2809,680000,4,115,0,"Merkezi","Uygun","Kot 2","2","Çankaya",925828,"Lisans",0.7
"818",818,639000,5,145,22,"Kombi","Uygun","3. Kat","2","Çankaya",925828,"Lisans",0.7
"1931",1931,1e+06,5,180,0,"Kombi","Uygun","4. Kat","2","Keçiören",938565,"Lise",1.43
"3250",3250,250000,4,130,30,"Kombi","Uygun","3. Kat","1","Sincan",549108,"Lise",1.44
"4345",4345,650000,5,200,5,"Kombi","Uygun","4. Kat","1","Keçiören",938565,"Lise",1.43
"4891",4891,1700000,5,180,35,"Kombi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"4536",4536,350000,2,51,0,"Kombi","Uygun","3. Kat","1","Çankaya",925828,"Lisans",0.7
"2322",2322,495000,4,120,22,"Kombi","Uygun","2. Kat","1","Çankaya",925828,"Lisans",0.7
"3852",3852,479000,4,130,22,"Kombi","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"1910",1910,357000,4,150,25,"Kombi","Uygun","Kot 1","1","Keçiören",938565,"Lise",1.43
"1130",1130,520000,4,115,35,"Kombi","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"3171",3171,260000,3,95,25,"Kombi","Uygun","Giriþ Katý","1","Keçiören",938565,"Lise",1.43
"1719",1719,370000,3,92,3,"Kombi","Uygun","Kot 2","1","Keçiören",938565,"Lise",1.43
"2506",2506,550000,4,145,0,"Merkezi(PayÖlçer)","Uygun","1. Kat","2","Çankaya",925828,"Lisans",0.7
"1767",1767,415000,2,54,40,"Merkezi","Uygun deðil","Giriþ Katý","1","Keçiören",938565,"Lise",1.43
"2422",2422,390000,4,115,37,"Kombi","Uygun","Kot 2","1","Çankaya",925828,"Lisans",0.7
"2038",2038,1380000,6,180,2,"Kombi","Uygun","4. Kat","3","Keçiören",938565,"Lise",1.43
"2183",2183,285000,4,110,25,"Kombi","Uygun","Kot 1","1","Çankaya",925828,"Lisans",0.7
"1122",1122,675000,4,140,12,"Kombi","Uygun","4. Kat","2","Çankaya",925828,"Lisans",0.7
"4079",4079,425000,4,115,25,"Kombi","Uygun","En Üst Kat","1","Çankaya",925828,"Lisans",0.7
"4369",4369,415000,4,130,10,"Kombi","Uygun","3. Kat","1","Çankaya",925828,"Lisans",0.7
"1987",1987,465000,2,85,8,"Merkezi(PayÖlçer)","Uygun","3. Kat","1","Çankaya",925828,"Lisans",0.7
"448",448,560000,4,100,25,"Merkezi","Uygun","11. Kat","1","Çankaya",925828,"Lisans",0.7
"1461",1461,282000,4,110,15,"Kombi","Uygun","Kot 1","1","Keçiören",938565,"Lise",1.43
"3464",3464,975000,8,330,10,"Kombi","Uygun","4. Kat","2","Çankaya",925828,"Lisans",0.7
"2923",2923,248000,4,120,7,"Kombi","Uygun","Kot 1","2","Keçiören",938565,"Lise",1.43
"1042",1042,780000,5,140,15,"Kombi","Uygun","3. Kat","2","Çankaya",925828,"Lisans",0.7
"2242",2242,330000,3,75,35,"Merkezi","Uygun","Bahçe Katý","1","Çankaya",925828,"Lisans",0.7
"1949",1949,495000,4,90,2,"Kombi","Uygun","Yüksek Giriþ","1","Çankaya",925828,"Lisans",0.7
"3252",3252,280000,3,90,0,"Kombi","Uygun","2. Kat","1","Sincan",549108,"Lise",1.44
"3668",3668,265000,4,110,25,"Kombi","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"1222",1222,445000,3,65,5,"Kombi","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"1040",1040,9e+05,5,200,25,"Kombi","Uygun","3. Kat","2","Çankaya",925828,"Lisans",0.7
"1827",1827,560000,4,110,35,"Kombi","Uygun","2. Kat","1","Keçiören",938565,"Lise",1.43
"4105",4105,665000,5,165,18,"Kombi","Uygun","3. Kat","2","Keçiören",938565,"Lise",1.43
"4093",4093,3250000,4,150,2,"Merkezi","Uygun","21 ve üzeri","2","Keçiören",938565,"Lise",1.43
"2540",2540,530000,4,125,18,"Merkezi","Uygun","7. Kat","1","Keçiören",938565,"Lise",1.43
"1864",1864,785000,6,190,18,"Merkezi","Uygun","10. Kat","3","Keçiören",938565,"Lise",1.43
"1128",1128,460000,4,110,25,"Kombi","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"2790",2790,1300000,7,275,7,"Kombi","Uygun","4. Kat","3","Çankaya",925828,"Lisans",0.7
"3689",3689,539000,4,120,25,"Kombi","Uygun","3. Kat","1","Çankaya",925828,"Lisans",0.7
"1545",1545,185000,3,80,22,"Kombi","Uygun","Giriþ Katý","12","Keçiören",938565,"Lise",1.43
"1555",1555,660000,4,140,15,"Kombi","Uygun","2. Kat","1","Keçiören",938565,"Lise",1.43
"4244",4244,285000,4,120,16,"Kombi","Uygun","1. Kat","1","Sincan",549108,"Lise",1.44
"4473",4473,352500,4,130,1,"Kombi","Uygun","4. Kat","1","Sincan",549108,"Lise",1.44
"4023",4023,294000,2,105,20,"Klima","Uygun","Kot 1","1","Keçiören",938565,"Lise",1.43
"1608",1608,595000,4,130,17,"Kombi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"32",32,780000,7,270,6,"Kombi","Uygun","3. Kat","3","Çankaya",925828,"Lisans",0.7
"1445",1445,305000,4,110,30,"Kombi","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"1790",1790,465000,2,85,8,"Merkezi(PayÖlçer)","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"3742",3742,515000,4,130,16,"Kombi","Uygun","1. Kat","2","Keçiören",938565,"Lise",1.43
"4202",4202,520000,5,145,0,"Kombi","Uygun","Bahçe Katý","2","Çankaya",925828,"Lisans",0.7
"4301",4301,479000,4,115,28,"Kombi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"1403",1403,450000,4,115,0,"Kombi","Uygun","4. Kat","2","Çankaya",925828,"Lisans",0.7
"1243",1243,230000,4,120,20,"Kombi","Uygun","1. Kat","1","Sincan",549108,"Lise",1.44
"1584",1584,650000,4,145,14,"Kombi","Uygun","3. Kat","2","Çankaya",925828,"Lisans",0.7
"3528",3528,750000,4,130,9,"Kombi","Uygun","Yüksek Giriþ","1","Keçiören",938565,"Lise",1.43
"4130",4130,250000,4,110,2,"Kombi","Uygun","Giriþ Katý","1","Sincan",549108,"Lise",1.44
"3337",3337,258500,4,115,0,"Kombi","Uygun","Yüksek Giriþ","2","Sincan",549108,"Lise",1.44
"3567",3567,730000,5,170,14,"Kombi","Uygun","1. Kat","2","Keçiören",938565,"Lise",1.43
"862",862,6e+05,4,120,25,"Kombi","Uygun","9. Kat","1","Keçiören",938565,"Lise",1.43
"4383",4383,299000,5,140,0,"Merkezi(PayÖlçer)","Uygun deðil","2. Kat","2","Sincan",549108,"Lise",1.44
"4463",4463,780000,7,270,6,"Kombi","Uygun","3. Kat","2","Keçiören",938565,"Lise",1.43
"633",633,545000,4,120,25,"Kombi","Uygun","1. Kat","1","Çankaya",925828,"Lisans",0.7
"2415",2415,325000,4,110,25,"Kombi","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"4715",4715,245000,3,105,25,"Kombi","Uygun deðil","Kot 1","1","Keçiören",938565,"Lise",1.43
"2126",2126,490000,3,100,35,"Kombi","Uygun","2. Kat","1","Çankaya",925828,"Lisans",0.7
"316",316,460000,3,80,40,"Kombi","Uygun","1. Kat","1","Keçiören",938565,"Lise",1.43
"1751",1751,1280000,3,125,3,"Merkezi(PayÖlçer)","Uygun","5. Kat","2","Çankaya",925828,"Lisans",0.7
"3471",3471,380000,4,110,20,"Kombi","Uygun","3. Kat","1","Keçiören",938565,"Lise",1.43
"2103",2103,1100000,3,93,0,"Merkezi(PayÖlçer)","Uygun","19. Kat","2","Keçiören",938565,"Lise",1.43
"1157",1157,275000,4,120,16,"Kombi","Uygun","Bahçe Katý","1","Keçiören",938565,"Lise",1.43
